dataset,subproject,gem_id,library_id,library_name,type,pair_id,read,fastq_path,donor_id
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P8,R2,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-H4_UMI2.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P8,R3,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-H4_2.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P9,R1,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-H4_1.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P9,R2,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-H4_UMI2.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P9,R3,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-H4_2.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P10,R1,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-H4_1.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P10,R2,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-H4_UMI2.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,lzj8c3xo_ytz0xw8m,161092,BCLL_6_T,ATAC,P10,R3,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-H4_2.fastq.gz,BCLL-6-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P11,R1,/scratch/project/production/fastq/HK7Y7DRXX/1/fastq/HK7Y7DRXX_1_SI-NA-A5_1.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P11,R2,/scratch/project/production/fastq/HK7Y7DRXX/1/fastq/HK7Y7DRXX_1_SI-NA-A5_UMI2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P11,R3,/scratch/project/production/fastq/HK7Y7DRXX/1/fastq/HK7Y7DRXX_1_SI-NA-A5_2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P12,R1,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-A5_1.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P12,R2,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-A5_UMI2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P12,R3,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-A5_2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P13,R1,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-A5_1.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P13,R2,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-A5_UMI2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P13,R3,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-A5_2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P14,R1,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-A5_1.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P14,R2,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-A5_UMI2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,dhqzxpdk_h8em75r9,161093,BCLL_12_T,ATAC,P14,R3,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-A5_2.fastq.gz,BCLL-12-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P15,R1,/scratch/project/production/fastq/HK7Y7DRXX/1/fastq/HK7Y7DRXX_1_SI-NA-B5_1.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P15,R2,/scratch/project/production/fastq/HK7Y7DRXX/1/fastq/HK7Y7DRXX_1_SI-NA-B5_UMI2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P15,R3,/scratch/project/production/fastq/HK7Y7DRXX/1/fastq/HK7Y7DRXX_1_SI-NA-B5_2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P16,R1,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-B5_1.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P16,R2,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-B5_UMI2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P16,R3,/scratch/project/production/fastq/HK7Y7DRXX/2/fastq/HK7Y7DRXX_2_SI-NA-B5_2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P17,R1,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-B5_1.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P17,R2,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-B5_UMI2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P17,R3,/scratch/project/production/fastq/HKCW2DRXX/1/fastq/HKCW2DRXX_1_SI-NA-B5_2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P18,R1,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-B5_1.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P18,R2,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-B5_UMI2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_30,lacrul5e_67e3wsyf,161094,BCLL_13_T,ATAC,P18,R3,/scratch/project/production/fastq/HKCW2DRXX/2/fastq/HKCW2DRXX_2_SI-NA-B5_2.fastq.gz,BCLL-13-T
scATAC-seq,BCLLATLAS_49,m7maqeew_gt2mrtf3,186746,BCLL_14_T_ATAC,ATAC,P1,R1,/scratch/project/production/fastq/HVLYTDRXX/1/fastq/HVLYTDRXX_1_SI-NA-G9_1.fastq.gz,BCLL-14-T
scATAC-seq,BCLLATLAS_49,m7maqeew_gt2mrtf3,186746,BCLL_14_T_ATAC,ATAC,P1,R2,/scratch/project/production/fastq/HVLYTDRXX/1/fastq/HVLYTDRXX_1_SI-NA-G9_UMI2.fastq.gz,BCLL-14-T
scATAC-seq,BCLLATLAS_49,m7maqeew_gt2mrtf3,186746,BCLL_14_T_ATAC,ATAC,P1,R3,/scratch/project/production/fastq/HVLYTDRXX/1/fastq/HVLYTDRXX_1_SI-NA-G9_2.fastq.gz,BCLL-14-T
scATAC-seq,BCLLATLAS_49,m7maqeew_gt2mrtf3,186746,BCLL_14_T_ATAC,ATAC,P2,R1,/scratch/project/production/fastq/HVLYTDRXX/2/fastq/HVLYTDRXX_2_SI-NA-G9_1.fastq.gz,BCLL-14-T
scATAC-seq,BCLLATLAS_49,m7maqeew_gt2mrtf3,186746,BCLL_14_T_ATAC,ATAC,P2,R2,/scratch/project/production/fastq/HVLYTDRXX/2/fastq/HVLYTDRXX_2_SI-NA-G9_UMI2.fastq.gz,BCLL-14-T
scATAC-seq,BCLLATLAS_49,m7maqeew_gt2mrtf3,186746,BCLL_14_T_ATAC,ATAC,P2,R3,/scratch/project/production/fastq/HVLYTDRXX/2/fastq/HVLYTDRXX_2_SI-NA-G9_2.fastq.gz,BCLL-14-T
scATAC-seq,BCLLATLAS_49,xazsjcvt_kzi9e2rf,186747,BCLL_15_T_ATAC,ATAC,P3,R1,/scratch/project/production/fastq/HVLYTDRXX/1/fastq/HVLYTDRXX_1_SI-NA-H9_1.fastq.gz,BCLL-15-T
scATAC-seq,BCLLATLAS_49,xazsjcvt_kzi9e2rf,186747,BCLL_15_T_ATAC,ATAC,P3,R2,/scratch/project/production/fastq/HVLYTDRXX/1/fastq/HVLYTDRXX_1_SI-NA-H9_UMI2.fastq.gz,BCLL-15-T
scATAC-seq,BCLLATLAS_49,xazsjcvt_kzi9e2rf,186747,BCLL_15_T_ATAC,ATAC,P3,R3,/scratch/project/production/fastq/HVLYTDRXX/1/fastq/HVLYTDRXX_1_SI-NA-H9_2.fastq.gz,BCLL-15-T
scATAC-seq,BCLLATLAS_49,xazsjcvt_kzi9e2rf,186747,BCLL_15_T_ATAC,ATAC,P4,R1,/scratch/project/production/fastq/HVLYTDRXX/2/fastq/HVLYTDRXX_2_SI-NA-H9_1.fastq.gz,BCLL-15-T
scATAC-seq,BCLLATLAS_49,xazsjcvt_kzi9e2rf,186747,BCLL_15_T_ATAC,ATAC,P4,R2,/scratch/project/production/fastq/HVLYTDRXX/2/fastq/HVLYTDRXX_2_SI-NA-H9_UMI2.fastq.gz,BCLL-15-T
scATAC-seq,BCLLATLAS_49,xazsjcvt_kzi9e2rf,186747,BCLL_15_T_ATAC,ATAC,P4,R3,/scratch/project/production/fastq/HVLYTDRXX/2/fastq/HVLYTDRXX_2_SI-NA-H9_2.fastq.gz,BCLL-15-T
multiome,BCLLATLAS_133,k8s4gkxa_phcaecsq,269550,BCLL_25_T_GEX_1,RNA,P1,R1,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D8_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,k8s4gkxa_phcaecsq,269550,BCLL_25_T_GEX_1,RNA,P1,R2,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D8_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,k8s4gkxa_phcaecsq,269550,BCLL_25_T_GEX_1,RNA,P2,R1,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D8_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,k8s4gkxa_phcaecsq,269550,BCLL_25_T_GEX_1,RNA,P2,R2,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D8_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,hagf3y16_sldip2ou,269551,BCLL_25_T_GEX_2,RNA,P3,R1,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D9_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,hagf3y16_sldip2ou,269551,BCLL_25_T_GEX_2,RNA,P3,R2,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D9_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,hagf3y16_sldip2ou,269551,BCLL_25_T_GEX_2,RNA,P4,R1,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D9_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,hagf3y16_sldip2ou,269551,BCLL_25_T_GEX_2,RNA,P4,R2,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D9_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_133,zoxefjul_5m23u91h,269552,BCLL_26_T_GEX_1,RNA,P5,R1,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D10_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,zoxefjul_5m23u91h,269552,BCLL_26_T_GEX_1,RNA,P5,R2,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D10_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,zoxefjul_5m23u91h,269552,BCLL_26_T_GEX_1,RNA,P6,R1,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D10_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,zoxefjul_5m23u91h,269552,BCLL_26_T_GEX_1,RNA,P6,R2,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D10_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,ng2o8d1y_g4kzaifb,269553,BCLL_26_T_GEX_2,RNA,P7,R1,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D11_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,ng2o8d1y_g4kzaifb,269553,BCLL_26_T_GEX_2,RNA,P7,R2,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-TT-D11_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,ng2o8d1y_g4kzaifb,269553,BCLL_26_T_GEX_2,RNA,P8,R1,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D11_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_133,ng2o8d1y_g4kzaifb,269553,BCLL_26_T_GEX_2,RNA,P8,R2,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-TT-D11_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,k8s4gkxa_phcaecsq,268946,BCLL_25_T_ATAC_1,ATAC,P1,R1,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C2_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,k8s4gkxa_phcaecsq,268946,BCLL_25_T_ATAC_1,ATAC,P1,R2,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C2_UMI2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,k8s4gkxa_phcaecsq,268946,BCLL_25_T_ATAC_1,ATAC,P1,R3,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C2_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,k8s4gkxa_phcaecsq,268946,BCLL_25_T_ATAC_1,ATAC,P2,R1,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C2_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,k8s4gkxa_phcaecsq,268946,BCLL_25_T_ATAC_1,ATAC,P2,R2,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C2_UMI2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,k8s4gkxa_phcaecsq,268946,BCLL_25_T_ATAC_1,ATAC,P2,R3,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C2_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,hagf3y16_sldip2ou,268947,BCLL_25_T_ATAC_2,ATAC,P3,R1,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C3_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,hagf3y16_sldip2ou,268947,BCLL_25_T_ATAC_2,ATAC,P3,R2,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C3_UMI2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,hagf3y16_sldip2ou,268947,BCLL_25_T_ATAC_2,ATAC,P3,R3,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C3_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,hagf3y16_sldip2ou,268947,BCLL_25_T_ATAC_2,ATAC,P4,R1,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C3_1.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,hagf3y16_sldip2ou,268947,BCLL_25_T_ATAC_2,ATAC,P4,R2,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C3_UMI2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,hagf3y16_sldip2ou,268947,BCLL_25_T_ATAC_2,ATAC,P4,R3,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C3_2.fastq.gz,BCLL-25-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P5,R1,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C4_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P5,R2,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C4_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P5,R3,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C4_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P6,R1,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C4_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P6,R2,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C4_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P6,R3,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C4_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P7,R1,/scratch/project/production/fastq/HFL5VDRX2/1/fastq/HFL5VDRX2_1_SI-NA-C4_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P7,R2,/scratch/project/production/fastq/HFL5VDRX2/1/fastq/HFL5VDRX2_1_SI-NA-C4_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P7,R3,/scratch/project/production/fastq/HFL5VDRX2/1/fastq/HFL5VDRX2_1_SI-NA-C4_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P8,R1,/scratch/project/production/fastq/HFL5VDRX2/2/fastq/HFL5VDRX2_2_SI-NA-C4_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P8,R2,/scratch/project/production/fastq/HFL5VDRX2/2/fastq/HFL5VDRX2_2_SI-NA-C4_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,zoxefjul_5m23u91h,268948,BCLL_26_T_ATAC_1,ATAC,P8,R3,/scratch/project/production/fastq/HFL5VDRX2/2/fastq/HFL5VDRX2_2_SI-NA-C4_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P9,R1,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C5_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P9,R2,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C5_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P9,R3,/scratch/project/production/fastq/HFL23DRX2/1/fastq/HFL23DRX2_1_SI-NA-C5_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P10,R1,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C5_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P10,R2,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C5_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P10,R3,/scratch/project/production/fastq/HFL23DRX2/2/fastq/HFL23DRX2_2_SI-NA-C5_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P11,R1,/scratch/project/production/fastq/HJYYFDRX2/1/fastq/HJYYFDRX2_1_SI-NA-C5_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P11,R2,/scratch/project/production/fastq/HJYYFDRX2/1/fastq/HJYYFDRX2_1_SI-NA-C5_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P11,R3,/scratch/project/production/fastq/HJYYFDRX2/1/fastq/HJYYFDRX2_1_SI-NA-C5_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P12,R1,/scratch/project/production/fastq/HJYYFDRX2/2/fastq/HJYYFDRX2_2_SI-NA-C5_1.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P12,R2,/scratch/project/production/fastq/HJYYFDRX2/2/fastq/HJYYFDRX2_2_SI-NA-C5_UMI2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_134,ng2o8d1y_g4kzaifb,268949,BCLL_26_T_ATAC_2,ATAC,P12,R3,/scratch/project/production/fastq/HJYYFDRX2/2/fastq/HJYYFDRX2_2_SI-NA-C5_2.fastq.gz,BCLL-26-T
multiome,BCLLATLAS_42,ulx1v6sz_8a2nvf1c,182653,BCLL_8_T_1,RNA,P1,R1,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B5_1.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,ulx1v6sz_8a2nvf1c,182653,BCLL_8_T_1,RNA,P1,R2,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B5_2.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,ulx1v6sz_8a2nvf1c,182653,BCLL_8_T_1,RNA,P2,R1,/scratch/project/production/fastq/HVGYGDRXX/2/fastq/HVGYGDRXX_2_SI-TT-B5_1.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,ulx1v6sz_8a2nvf1c,182653,BCLL_8_T_1,RNA,P2,R2,/scratch/project/production/fastq/HVGYGDRXX/2/fastq/HVGYGDRXX_2_SI-TT-B5_2.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,wdp0p728_jf6w68km,182654,BCLL_8_T_2,RNA,P3,R1,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B6_1.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,wdp0p728_jf6w68km,182654,BCLL_8_T_2,RNA,P3,R2,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B6_2.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,wdp0p728_jf6w68km,182654,BCLL_8_T_2,RNA,P4,R1,/scratch/project/production/fastq/HVGYGDRXX/2/fastq/HVGYGDRXX_2_SI-TT-B6_1.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,wdp0p728_jf6w68km,182654,BCLL_8_T_2,RNA,P4,R2,/scratch/project/production/fastq/HVGYGDRXX/2/fastq/HVGYGDRXX_2_SI-TT-B6_2.fastq.gz,BCLL-8-T
multiome,BCLLATLAS_42,co7dzuup_xuczw9vc,182655,BCLL_9_T_1,RNA,P5,R1,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B7_1.fastq.gz,BCLL-9-T
multiome,BCLLATLAS_42,co7dzuup_xuczw9vc,182655,BCLL_9_T_1,RNA,P5,R2,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B7_2.fastq.gz,BCLL-9-T
multiome,BCLLATLAS_42,co7dzuup_xuczw9vc,182655,BCLL_9_T_1,RNA,P6,R1,/scratch/project/production/fastq/HVGYGDRXX/2/fastq/HVGYGDRXX_2_SI-TT-B7_1.fastq.gz,BCLL-9-T
multiome,BCLLATLAS_42,co7dzuup_xuczw9vc,182655,BCLL_9_T_1,RNA,P6,R2,/scratch/project/production/fastq/HVGYGDRXX/2/fastq/HVGYGDRXX_2_SI-TT-B7_2.fastq.gz,BCLL-9-T
multiome,BCLLATLAS_42,qmzb59ew_t11l8dzm,182656,BCLL_9_T_2,RNA,P7,R1,/scratch/project/production/fastq/HVGYGDRXX/1/fastq/HVGYGDRXX_1_SI-TT-B8_1.fastq.gz,BCLL-9-T
